DATE,NAME,ALPHA-2,ALPHA-3,REGION,SPECIE,MEAN_BY_COUNTRY
2020,Kazakhstan,KZ,KAZ,Asia,no2,8.942168674698795
2020,Kazakhstan,KZ,KAZ,Asia,pm10,39.31578947368421
2020,Kazakhstan,KZ,KAZ,Asia,pm25,58.621848739495796
2020,Kazakhstan,KZ,KAZ,Asia,so2,8.182417582417584
2021,Kazakhstan,KZ,KAZ,Asia,co,6.131218274111674
2021,Kazakhstan,KZ,KAZ,Asia,no2,13.959379217273954
2021,Kazakhstan,KZ,KAZ,Asia,pm10,30.30808729139923
2021,Kazakhstan,KZ,KAZ,Asia,pm25,66.83563535911603
2021,Kazakhstan,KZ,KAZ,Asia,so2,3.148469387755102
2022,Kazakhstan,KZ,KAZ,Asia,co,5.314922480620155
2022,Kazakhstan,KZ,KAZ,Asia,no2,18.73300198807157
2022,Kazakhstan,KZ,KAZ,Asia,pm10,24.74418604651163
2022,Kazakhstan,KZ,KAZ,Asia,pm25,65.02933333333333
2022,Kazakhstan,KZ,KAZ,Asia,so2,5.346705426356589
2018,Sri Lanka,LK,LKA,Asia,pm25,90.77272727272727
2019,Sri Lanka,LK,LKA,Asia,pm25,67.73278236914601
2020,Sri Lanka,LK,LKA,Asia,pm25,57.69796954314721
2021,Sri Lanka,LK,LKA,Asia,pm25,51.45625
2022,Sri Lanka,LK,LKA,Asia,pm25,61.73096446700507
2018,Philippines,PH,PHL,Asia,co,11.90079365079365
2018,Philippines,PH,PHL,Asia,no2,7.544301075268817
2018,Philippines,PH,PHL,Asia,o3,24.91083521444695
2018,Philippines,PH,PHL,Asia,pm10,26.372013651877133
2018,Philippines,PH,PHL,Asia,pm25,54.07321131447588
2018,Philippines,PH,PHL,Asia,so2,6.367903930131004
2019,Philippines,PH,PHL,Asia,co,4.684895833333333
2019,Philippines,PH,PHL,Asia,no2,17.457882352941176
2019,Philippines,PH,PHL,Asia,o3,19.673152709359606
2019,Philippines,PH,PHL,Asia,pm10,21.565217391304348
2019,Philippines,PH,PHL,Asia,pm25,48.01801801801802
2019,Philippines,PH,PHL,Asia,so2,7.675880758807589
2020,Philippines,PH,PHL,Asia,co,12.100170648464163
2020,Philippines,PH,PHL,Asia,no2,7.891361256544503
2020,Philippines,PH,PHL,Asia,o3,29.288816644993496
2020,Philippines,PH,PHL,Asia,pm10,18.306045340050378
2020,Philippines,PH,PHL,Asia,so2,8.882483660130719
2021,Philippines,PH,PHL,Asia,co,11.11127819548872
2021,Philippines,PH,PHL,Asia,no2,14.155153203342618
2021,Philippines,PH,PHL,Asia,o3,14.883240223463687
2021,Philippines,PH,PHL,Asia,pm10,15.885167464114833
2021,Philippines,PH,PHL,Asia,pm25,25.84090909090909
2021,Philippines,PH,PHL,Asia,so2,5.828115942028985
2022,Philippines,PH,PHL,Asia,no2,17.1030303030303
2022,Philippines,PH,PHL,Asia,o3,8.666666666666666
2022,Philippines,PH,PHL,Asia,pm10,19.5
2022,Philippines,PH,PHL,Asia,so2,3.9220588235294116
2018,Puerto Rico,PR,PRI,Americas,pm25,55.0
2019,Puerto Rico,PR,PRI,Americas,pm25,41.3
2020,Puerto Rico,PR,PRI,Americas,pm25,37.4
2021,Puerto Rico,PR,PRI,Americas,pm25,58.97787610619469
2022,Puerto Rico,PR,PRI,Americas,pm25,32.47761194029851
2018,Uzbekistan,UZ,UZB,Asia,pm25,144.0
2019,Uzbekistan,UZ,UZB,Asia,pm25,99.65930599369085
2020,Uzbekistan,UZ,UZB,Asia,pm25,97.1881443298969
2021,Uzbekistan,UZ,UZB,Asia,pm25,108.59895833333333
2022,Uzbekistan,UZ,UZB,Asia,pm25,88.30939226519337
2019,Afghanistan,AF,AFG,Asia,pm25,194.14285714285714
2020,Afghanistan,AF,AFG,Asia,pm25,110.4934036939314
2021,Afghanistan,AF,AFG,Asia,pm25,115.46861924686192
2019,Costa Rica,CR,CRI,Americas,pm25,27.033333333333335
2020,Costa Rica,CR,CRI,Americas,pm25,34.44215938303342
2021,Costa Rica,CR,CRI,Americas,pm25,29.572649572649574
2022,Costa Rica,CR,CRI,Americas,pm25,27.315555555555555
2019,Algeria,DZ,DZA,Africa,pm25,68.21757322175732
2020,Algeria,DZ,DZA,Africa,pm25,65.71081081081081
2021,Algeria,DZ,DZA,Africa,pm25,66.44299674267101
2022,Algeria,DZ,DZA,Africa,pm25,63.07035175879397
2019,Georgia,GE,GEO,Asia,co,8.538709677419355
2019,Georgia,GE,GEO,Asia,no2,13.593548387096773
2019,Georgia,GE,GEO,Asia,o3,7.296774193548386
2019,Georgia,GE,GEO,Asia,pm10,47.806451612903224
2019,Georgia,GE,GEO,Asia,pm25,102.12903225806451
2019,Georgia,GE,GEO,Asia,so2,2.3
2020,Georgia,GE,GEO,Asia,co,3.527027027027027
2020,Georgia,GE,GEO,Asia,no2,11.073986486486486
2020,Georgia,GE,GEO,Asia,o3,13.312162162162162
2020,Georgia,GE,GEO,Asia,pm10,40.79801324503311
2020,Georgia,GE,GEO,Asia,pm25,75.85761589403974
2020,Georgia,GE,GEO,Asia,so2,1.6061016949152542
2021,Georgia,GE,GEO,Asia,co,3.7743654822335024
2021,Georgia,GE,GEO,Asia,no2,10.486548223350253
2021,Georgia,GE,GEO,Asia,o3,16.043147208121827
2021,Georgia,GE,GEO,Asia,pm10,37.388324873096444
2021,Georgia,GE,GEO,Asia,pm25,68.61421319796955
2021,Georgia,GE,GEO,Asia,so2,3.669897959183673
2022,Georgia,GE,GEO,Asia,co,3.5839694656488548
2022,Georgia,GE,GEO,Asia,no2,12.278625954198473
2022,Georgia,GE,GEO,Asia,o3,19.058778625954197
2022,Georgia,GE,GEO,Asia,pm10,32.12213740458015
2022,Georgia,GE,GEO,Asia,pm25,56.591603053435115
2022,Georgia,GE,GEO,Asia,so2,4.37442748091603
2019,Greece,GR,GRC,Europe,co,0.1
2019,Greece,GR,GRC,Europe,no2,20.35833333333333
2019,Greece,GR,GRC,Europe,o3,27.41574074074074
2019,Greece,GR,GRC,Europe,pm10,22.64814814814815
2019,Greece,GR,GRC,Europe,pm25,55.02197802197802
2019,Greece,GR,GRC,Europe,so2,10.345098039215687
2020,Greece,GR,GRC,Europe,co,0.1
2020,Greece,GR,GRC,Europe,no2,9.866623544631306
2020,Greece,GR,GRC,Europe,o3,27.67592829705506
2020,Greece,GR,GRC,Europe,pm10,20.65428937259923
2020,Greece,GR,GRC,Europe,pm25,48.45019404915912
2020,Greece,GR,GRC,Europe,so2,3.5519498607242337
2021,Greece,GR,GRC,Europe,co,0.1
2021,Greece,GR,GRC,Europe,no2,10.437704918032786
2021,Greece,GR,GRC,Europe,o3,26.410575635876842
2021,Greece,GR,GRC,Europe,pm10,23.5180412371134
2021,Greece,GR,GRC,Europe,pm25,52.86211340206186
2021,Greece,GR,GRC,Europe,so2,3.89917695473251
2022,Greece,GR,GRC,Europe,co,0.1
2022,Greece,GR,GRC,Europe,no2,10.665116279069768
2022,Greece,GR,GRC,Europe,o3,32.73003802281369
2022,Greece,GR,GRC,Europe,pm10,24.515492957746478
2022,Greece,GR,GRC,Europe,pm25,55.65915492957746
2022,Greece,GR,GRC,Europe,so2,3.653802816901408
2019,Iraq,IQ,IRQ,Asia,pm25,94.94603174603175
2020,Iraq,IQ,IRQ,Asia,pm25,102.52577319587628
2021,Iraq,IQ,IRQ,Asia,pm25,118.30708661417323
2022,Iraq,IQ,IRQ,Asia,pm25,154.172
2019,Jordan,JO,JOR,Asia,co,17.370520231213874
2019,Jordan,JO,JOR,Asia,no2,10.226898734177215
2019,Jordan,JO,JOR,Asia,o3,18.826194690265485
2019,Jordan,JO,JOR,Asia,pm10,38.11896745230079
2019,Jordan,JO,JOR,Asia,so2,5.237908496732026
2020,Jordan,JO,JOR,Asia,co,21.39214830970556
2020,Jordan,JO,JOR,Asia,no2,8.390714285714287
2020,Jordan,JO,JOR,Asia,o3,16.452768729641694
2020,Jordan,JO,JOR,Asia,pm10,34.49561403508772
2020,Jordan,JO,JOR,Asia,so2,3.148573975044563
2021,Jordan,JO,JOR,Asia,co,21.6843949044586
2021,Jordan,JO,JOR,Asia,no2,7.980726015557477
2021,Jordan,JO,JOR,Asia,o3,16.087600000000002
2021,Jordan,JO,JOR,Asia,pm10,21.64793678665496
2021,Jordan,JO,JOR,Asia,pm25,93.3
2021,Jordan,JO,JOR,Asia,so2,4.191951006124234
2022,Jordan,JO,JOR,Asia,co,21.0663143989432
2022,Jordan,JO,JOR,Asia,no2,7.691142490372272
2022,Jordan,JO,JOR,Asia,o3,15.99767441860465
2022,Jordan,JO,JOR,Asia,pm10,24.087628865979383
2022,Jordan,JO,JOR,Asia,so2,4.40270618556701
2019,Kyrgyzstan,KG,KGZ,Asia,pm25,84.89538461538461
2020,Kyrgyzstan,KG,KGZ,Asia,pm25,60.508951406649615
2021,Kyrgyzstan,KG,KGZ,Asia,pm25,76.86052631578947
2022,Kyrgyzstan,KG,KGZ,Asia,pm25,58.95358649789029
2019,Laos,LA,LAO,Asia,pm10,40.398963730569946
2019,Laos,LA,LAO,Asia,pm25,76.98327759197325
2020,Laos,LA,LAO,Asia,pm25,73.45070422535211
2021,Laos,LA,LAO,Asia,pm25,65.28645833333333
2022,Laos,LA,LAO,Asia,pm25,69.16190476190476
2019,Mali,ML,MLI,Africa,pm25,146.47058823529412
2020,Mali,ML,MLI,Africa,pm25,116.03684210526316
2021,Mali,ML,MLI,Africa,pm25,145.28865979381445
2022,Mali,ML,MLI,Africa,pm25,88.0
2019,Myanmar,MM,MMR,Asia,o3,1.8196629213483144
2019,Myanmar,MM,MMR,Asia,pm25,51.91150442477876
2020,Myanmar,MM,MMR,Asia,o3,3.2666666666666666
2020,Myanmar,MM,MMR,Asia,pm25,66.6077922077922
2021,Myanmar,MM,MMR,Asia,o3,3.4028169014084506
2021,Myanmar,MM,MMR,Asia,pm25,70.94444444444444
2022,Myanmar,MM,MMR,Asia,pm25,61.86046511627907
2019,Pakistan,PK,PAK,Asia,pm25,135.29306722689077
2020,Pakistan,PK,PAK,Asia,pm25,126.55208333333333
2021,Pakistan,PK,PAK,Asia,pm25,138.41772151898735
2022,Pakistan,PK,PAK,Asia,pm25,124.44748858447488
2019,Saudi Arabia,SA,SAU,Asia,co,7.103571428571429
2019,Saudi Arabia,SA,SAU,Asia,no2,3.741496598639456
2019,Saudi Arabia,SA,SAU,Asia,o3,19.44822979291917
2019,Saudi Arabia,SA,SAU,Asia,pm10,11.768921634293369
2019,Saudi Arabia,SA,SAU,Asia,pm25,108.62921348314607
2019,Saudi Arabia,SA,SAU,Asia,so2,1.8365068942875902
2020,Saudi Arabia,SA,SAU,Asia,co,8.377224199288257
2020,Saudi Arabia,SA,SAU,Asia,no2,4.068720379146919
2020,Saudi Arabia,SA,SAU,Asia,o3,25.286247334754798
2020,Saudi Arabia,SA,SAU,Asia,pm10,24.351511558980437
2020,Saudi Arabia,SA,SAU,Asia,pm25,100.26558265582656
2020,Saudi Arabia,SA,SAU,Asia,so2,2.90292333149476
2021,Saudi Arabia,SA,SAU,Asia,co,7.0463157894736845
2021,Saudi Arabia,SA,SAU,Asia,no2,4.72507869884575
2021,Saudi Arabia,SA,SAU,Asia,o3,20.89213197969543
2021,Saudi Arabia,SA,SAU,Asia,pm10,26.431294326241133
2021,Saudi Arabia,SA,SAU,Asia,pm25,120.61581920903954
2021,Saudi Arabia,SA,SAU,Asia,so2,3.475849731663685
2022,Saudi Arabia,SA,SAU,Asia,co,7.0
2022,Saudi Arabia,SA,SAU,Asia,no2,5.333333333333333
2022,Saudi Arabia,SA,SAU,Asia,o3,20.6
2022,Saudi Arabia,SA,SAU,Asia,pm10,23.75
2022,Saudi Arabia,SA,SAU,Asia,pm25,205.5
2022,Saudi Arabia,SA,SAU,Asia,so2,3.8
2019,Tajikistan,TJ,TJK,Asia,pm25,127.76767676767676
2020,Tajikistan,TJ,TJK,Asia,pm25,109.86294416243655
2021,Tajikistan,TJ,TJK,Asia,pm25,120.84693877551021
2022,Tajikistan,TJ,TJK,Asia,pm25,100.3265306122449
2019,Turkmenistan,TM,TKM,Asia,pm25,63.218934911242606
2020,Turkmenistan,TM,TKM,Asia,pm25,56.839393939393936
2021,Turkmenistan,TM,TKM,Asia,pm25,65.96031746031746
2022,Turkmenistan,TM,TKM,Asia,pm25,62.94642857142857
2019,Ukraine,UA,UKR,Europe,pm10,20.531104199066874
2019,Ukraine,UA,UKR,Europe,pm25,42.976283048211506
2020,Ukraine,UA,UKR,Europe,pm10,19.5875
2020,Ukraine,UA,UKR,Europe,pm25,38.50267857142857
2021,Ukraine,UA,UKR,Europe,pm10,20.86658999424957
2021,Ukraine,UA,UKR,Europe,pm25,45.05113636363637
2022,Ukraine,UA,UKR,Europe,pm10,10.837723919915701
2022,Ukraine,UA,UKR,Europe,pm25,25.53063063063063
2020,Côte D'Ivoire,CI,CIV,Africa,pm25,67.41391941391942
2021,Côte D'Ivoire,CI,CIV,Africa,pm25,86.46518105849582
2022,Côte D'Ivoire,CI,CIV,Africa,pm25,72.09163346613546
2020,Ghana,GH,GHA,Africa,pm25,65.36963696369637
2021,Ghana,GH,GHA,Africa,pm25,78.18406593406593
2022,Ghana,GH,GHA,Africa,pm25,75.00833333333334
2020,Guinea,GN,GIN,Africa,pm25,57.56401384083045
2021,Guinea,GN,GIN,Africa,pm25,94.2280701754386
